TrialNumber,FrameNumber,MousePositionX,MousePositionY,TrackingAccuracy
1,2617,1417,532,10.64631
1,2618,1417,532,10.01959
1,2619,1417,532,9.607231
1,2620,1417,532,9.43749
1,2621,1418,532,9.438794
1,2622,1419,533,8.645242
1,2623,1420,533,8.718606
1,2624,1421,534,8.056835
1,2625,1423,534,7.960046
1,2626,1424,534,8.086562
1,2627,1424,535,7.959683
1,2628,1424,535,8.785249
1,2629,1425,535,9.128051
1,2630,1428,535,8.292174
1,2631,1430,535,8.070571
1,2632,1432,535,7.867364
1,2633,1433,535,8.127888
1,2634,1435,535,7.919714
1,2635,1439,536,6.501307
1,2636,1443,536,6.53687
1,2637,1447,536,7.423806
1,2638,1454,536,11.20718
1,2639,1457,536,12.41719
1,2640,1458,537,11.64498
1,2641,1459,537,11.16486
1,2642,1459,537,9.869136
1,2643,1459,537,8.660489
1,2644,1459,537,7.58091
1,2645,1459,537,6.692941
1,2646,1460,537,6.437039
1,2647,1460,537,5.946801
1,2648,1461,537,5.862682
1,2649,1462,537,5.831169
1,2650,1462,537,6.022963
1,2651,1463,537,6.186645
1,2652,1465,537,6.053478
1,2653,1467,537,5.950181
1,2654,1469,537,5.878243
1,2655,1472,537,5.872465
1,2656,1474,537,5.941022
1,2657,1475,537,5.859662
1,2658,1476,537,5.830988
1,2659,1477,537,5.855761
1,2660,1478,537,5.9333
1,2661,1480,537,5.867737
1,2662,1481,537,5.956185
1,2663,1483,537,5.882088
1,2664,1484,537,5.981326
1,2665,1489,536,6.741316
1,2666,1493,536,7.854839
1,2667,1498,535,10.67013
1,2668,1503,534,13.84504
1,2669,1506,534,15.05686
1,2670,1506,534,13.74804
1,2671,1506,534,12.49659
1,2672,1506,534,11.32162
1,2673,1506,534,10.24967
1,2674,1507,534,9.896871
1,2675,1507,534,9.023767
1,2676,1508,534,8.757227
1,2677,1510,534,8.965344
1,2678,1514,533,10.9922
1,2679,1521,533,14.9967
1,2680,1525,532,17.48826
1,2681,1531,531,21.75683
1,2682,1535,531,23.93515
1,2683,1536,531,23.43177
1,2684,1536,531,22.04222
1,2685,1536,531,20.67671
1,2686,1536,531,19.34034
1,2687,1536,531,18.03983
1,2688,1536,531,16.78329
1,2689,1536,531,15.58159
1,2690,1536,531,14.44837
1,2691,1536,531,13.40075
1,2692,1536,531,12.46062
1,2693,1536,531,11.65386
